LipidClass,Lipid_Name,tail_length1,tail_length2,saturation_num1,saturation_num2,EmpiricalFormula,mz,mz_13C,ratio_12Cto13C
AsPC,AsPC791,12,14,2,1,AsO9PNC38H71,792.416064392,793.4194448678755,2.269877726959335
AsPC,AsPC819,14,14,2,1,AsO9PNC40H75,820.447364532,821.4507475272148,2.157976172536091
AsPC,AsPC847,16,14,2,1,AsO9PNC42H79,848.478664672,849.4820499498252,2.056589410965582
AsPC,AsPC875,18,14,2,1,AsO9PNC44H83,876.509964812,877.5133521675756,1.964301918278866
AsPC,AsPC903,20,14,2,1,AsO9PNC46H87,904.541264952,905.5446542068603,1.879941339685669
AsPC,AsPC931,22,14,2,1,AsO9PNC48H91,932.572565092,933.5759560897261,1.8025284230245342
AsPC,AsPC959,24,14,2,1,AsO9PNC50H95,960.603865232,961.6072578347321,1.7312388329370654
AsPC,AsPC761,10,14,3,1,AsO9PNC36H65,762.369114182,763.3724897790257,2.3957401555833626
AsPC,AsPC789,12,14,3,1,AsO9PNC38H69,790.400414322,791.4037928239756,2.271424715919018
AsPC,AsPC817,14,14,3,1,AsO9PNC40H73,818.431714462,819.4350955823204,2.159374345777809
AsPC,AsPC845,16,14,3,1,AsO9PNC42H77,846.463014602,847.4663980944814,2.0578592529065087
AsPC,AsPC873,18,14,3,1,AsO9PNC44H81,874.494314742,875.49770039362,1.9654603192816564
AsPC,AsPC901,20,14,3,1,AsO9PNC46H85,902.525614882,903.5290025071974,1.8810023510613179
AsPC,AsPC929,22,14,3,1,AsO9PNC48H89,930.556915022,931.5603044581496,1.8035038294095553
AsPC,AsPC957,24,14,3,1,AsO9PNC50H93,958.588215162,959.5916062657818,1.7321385915789924
AsPC,AsPC759,10,14,4,1,AsO9PNC36H63,760.353464112,761.3568376220866,2.3974635239794044
AsPC,AsPC787,12,14,4,1,AsO9PNC38H67,788.384764252,789.388140777383,2.2729738149544514
AsPC,AsPC815,14,14,4,1,AsO9PNC40H71,816.416064392,817.4194436349949,2.160774331973582
AsPC,AsPC843,16,14,4,1,AsO9PNC42H75,844.447364532,845.45074623693165,2.0591306639450875
AsPC,AsPC871,18,14,4,1,AsO9PNC44H79,872.478664672,873.4820486176535,1.9666200873703177
AsPC,AsPC899,20,14,4,1,AsO9PNC46H83,900.509964812,901.5133508056941,1.8820645607518582
AsPC,AsPC927,22,14,4,1,AsO9PNC48H87,928.541264952,929.5446528248822,1.8044802920139678
AsPC,AsPC955,24,14,4,1,AsO9PNC50H91,956.572565092,957.5759546952727,1.7330392859515245
AsPC,AsPC757,10,14,5,1,AsO9PNC36H61,758.337814042,759.3411854621428,2.399189373559911
AsPC,AsPC785,12,14,5,1,AsO9PNC38H65,786.369114182,787.3724887280927,2.2745250283857588
AsPC,AsPC813,14,14,5,1,AsO9PNC40H69,814.400414322,815.4037916852335,2.162176134651873
AsPC,AsPC841,16,14,5,1,AsO9PNC42H73,842.431714462,843.4350943771716,2.0604036469914324
AsPC,AsPC869,18,14,5,1,AsO9PNC44H77,870.463014602,871.4663968396725,1.9677812249663282
AsPC,AsPC897,20,14,5,1,AsO9PNC46H81,898.494314742,899.497699102347,1.8831279707885182
AsPC,AsPC925,22,14,5,1,AsO9PNC48H85,926.525614882,927.5290011899209,1.8054578125542946
AsPC,AsPC953,24,14,5,1,AsO9PNC50H89,954.556915022,955.5603031232022,1.7339409175151304
AsPC,AsPC755,10,14,6,1,AsO9PNC36H59,756.322163972,757.3255332991879,2.4009177096870915
AsPC,AsPC783,12,14,6,1,AsO9PNC38H63,784.353464112,785.356836676099,2.2760783605448713
AsPC,AsPC811,14,14,6,1,AsO9PNC40H67,812.384764252,813.3881397330316,2.163579757350305
AsPC,AsPC839,16,14,6,1,AsO9PNC42H71,840.416064392,841.4194425151974,2.0616782049628557
AsPC,AsPC867,18,14,6,1,AsO9PNC44H75,868.447364532,869.4507450596735,1.968943734496885
AsPC,AsPC895,20,14,6,1,AsO9PNC46H79,896.478664672,897.4820473971532,1.884192583207118
AsPC,AsPC923,22,14,6,1,AsO9PNC48H83,924.509964812,925.5133495532633,1.8064363927507763
AsPC,AsPC951,24,14,6,1,AsO9PNC50H87,952.541264952,953.544651549568,1.7348434877333232
AsPC,AsPC795,10,16,0,1,AsO9PNC38H75,796.447364532,797.4507489476206,2.26679006204548
AsPC,AsPC823,12,16,0,1,AsO9PNC40H79,824.478664672,825.4820514097293,2.1551852508466003
AsPC,AsPC851,14,16,0,1,AsO9PNC42H83,852.509964812,853.5133536539106,2.0540544227721003
AsPC,AsPC879,16,16,0,1,AsO9PNC44H87,880.541264952,881.5446557094681,1.9619892078735042
AsPC,AsPC907,18,16,0,1,AsO9PNC46H91,908.572565092,909.5759576006767,1.8778229037770324
AsPC,AsPC935,20,16,0,1,AsO9PNC48H95,936.603865232,937.6072593478173,1.8005807720651312
AsPC,AsPC963,22,16,0,1,AsO9PNC50H99,964.635165372,965.6385609679658,1.7294421170182979
AsPC,AsPC991,24,16,0,1,AsO9PNC52H103,992.666465512,993.6698624756018,1.6637110120225762
AsPC,AsPC793,10,16,1,1,AsO9PNC38H73,794.431714462,795.4350969090888,2.2683328437670376
AsPC,AsPC821,12,16,1,1,AsO9PNC40H77,822.463014602,823.4663994696829,2.1565798087290964
AsPC,AsPC849,14,16,1,1,AsO9PNC42H81,850.494314742,851.4977018029668,2.0553211352193723
AsPC,AsPC877,16,16,1,1,AsO9PNC44H85,878.525614882,879.5290039395237,1.9631448819461763
AsPC,AsPC905,18,16,1,1,AsO9PNC46H89,906.556915022,907.5603059046857,1.878881524598267
AsPC,AsPC933,20,16,1,1,AsO9PNC48H93,934.588215162,935.5916077196144,1.8015540711460953
AsPC,AsPC961,22,16,1,1,AsO9PNC50H97,962.619515302,963.622909402126,1.730340008568305
AsPC,AsPC989,24,16,1,1,AsO9PNC52H101,990.650815442,991.654210967326,1.6645419316830392
AsPC,AsPC791,10,16,2,1,AsO9PNC38H71,792.416064392,793.4194448678755,2.269877726959335
AsPC,AsPC819,12,16,2,1,AsO9PNC40H75,820.447364532,821.4507475272148,2.157976172536091
AsPC,AsPC847,14,16,2,1,AsO9PNC42H79,848.478664672,849.4820499498252,2.056589410965582
AsPC,AsPC875,16,16,2,1,AsO9PNC44H83,876.509964812,877.5133521675756,1.964301918278866
AsPC,AsPC903,18,16,2,1,AsO9PNC46H87,904.541264952,905.5446542068603,1.879941339685669
AsPC,AsPC931,20,16,2,1,AsO9PNC48H91,932.572565092,933.5759560897261,1.8025284230245342
AsPC,AsPC959,22,16,2,1,AsO9PNC50H95,960.603865232,961.6072578347321,1.7312388329370654
AsPC,AsPC987,24,16,2,1,AsO9PNC52H99,988.635165372,989.6385594576128,1.6653736817431029
AsPC,AsPC789,10,16,3,1,AsO9PNC38H69,790.400414322,791.4037928239756,2.271424715919018
AsPC,AsPC817,12,16,3,1,AsO9PNC40H73,818.431714462,819.4350955823204,2.159374345777809
AsPC,AsPC845,14,16,3,1,AsO9PNC42H77,846.463014602,847.4663980944814,2.0578592529065087
AsPC,AsPC873,16,16,3,1,AsO9PNC44H81,874.494314742,875.49770039362,1.9654603192816564
AsPC,AsPC901,18,16,3,1,AsO9PNC46H85,902.525614882,903.5290025071974,1.8810023510613179
AsPC,AsPC929,20,16,3,1,AsO9PNC48H89,930.556915022,931.5603044581496,1.8035038294095553
AsPC,AsPC957,22,16,3,1,AsO9PNC50H93,958.588215162,959.5916062657818,1.7321385915789924
AsPC,AsPC985,24,16,3,1,AsO9PNC52H97,986.619515302,987.6229079464601,1.666206263448209
AsPC,AsPC787,10,16,4,1,AsO9PNC38H67,788.384764252,789.388140777383,2.2729738149544514
AsPC,AsPC815,12,16,4,1,AsO9PNC40H71,816.416064392,817.4194436349949,2.160774331973582
AsPC,AsPC843,14,16,4,1,AsO9PNC42H75,844.447364532,845.45074623693165,2.0591306639450875
AsPC,AsPC871,16,16,4,1,AsO9PNC44H79,872.478664672,873.4820486176535,1.9666200873703177
AsPC,AsPC899,18,16,4,1,AsO9PNC46H83,900.509964812,901.5133508056941,1.8820645607518582
AsPC,AsPC927,20,16,4,1,AsO9PNC48H87,928.541264952,929.5446528248822,1.8044802920139678
AsPC,AsPC955,22,16,4,1,AsO9PNC50H91,956.572565092,957.5759546952727,1.7330392859515245
AsPC,AsPC983,24,16,4,1,AsO9PNC52H95,984.603865232,985.6072564338657,1.6670396780462924
AsPC,AsPC785,10,16,5,1,AsO9PNC38H65,786.369114182,787.3724887280927,2.2745250283857588
AsPC,AsPC813,12,16,5,1,AsO9PNC40H69,814.400414322,815.4037916852335,2.162176134651873
AsPC,AsPC841,14,16,5,1,AsO9PNC42H73,842.431714462,843.4350943771716,2.0604036469914324
AsPC,AsPC869,16,16,5,1,AsO9PNC44H77,870.463014602,871.4663968396725,1.9677812249663282
AsPC,AsPC897,18,16,5,1,AsO9PNC46H81,898.494314742,899.497699102347,1.8831279707885182
AsPC,AsPC925,20,16,5,1,AsO9PNC48H85,926.525614882,927.5290011899209,1.8054578125542946
AsPC,AsPC953,22,16,5,1,AsO9PNC50H89,954.556915022,955.5603031232022,1.7339409175151304
AsPC,AsPC981,24,16,5,1,AsO9PNC52H93,982.588215162,983.5916049198274,1.6678739267877838
AsPC,AsPC783,10,16,6,1,AsO9PNC38H63,784.353464112,785.356836676099,2.2760783605448713
AsPC,AsPC811,12,16,6,1,AsO9PNC40H67,812.384764252,813.3881397330316,2.163579757350305
AsPC,AsPC839,14,16,6,1,AsO9PNC42H71,840.416064392,841.4194425151974,2.0616782049628557
AsPC,AsPC867,16,16,6,1,AsO9PNC44H75,868.447364532,869.4507450596735,1.968943734496885
AsPC,AsPC895,18,16,6,1,AsO9PNC46H79,896.478664672,897.4820473971532,1.884192583207118
AsPC,AsPC923,20,16,6,1,AsO9PNC48H83,924.509964812,925.5133495532633,1.8064363927507763
AsPC,AsPC951,22,16,6,1,AsO9PNC50H87,952.541264952,953.544651549568,1.7348434877333232
AsPC,AsPC979,24,16,6,1,AsO9PNC52H91,980.572565092,981.5759534043432,1.6687090109256197
AsPC,AsPC823,10,18,0,1,AsO9PNC40H79,824.478664672,825.4820514097293,2.1551852508466003
AsPC,AsPC851,12,18,0,1,AsO9PNC42H83,852.509964812,853.5133536539106,2.0540544227721003
AsPC,AsPC879,14,18,0,1,AsO9PNC44H87,880.541264952,881.5446557094681,1.9619892078735042
AsPC,AsPC907,16,18,0,1,AsO9PNC46H91,908.572565092,909.5759576006767,1.8778229037770324
AsPC,AsPC935,18,18,0,1,AsO9PNC48H95,936.603865232,937.6072593478173,1.8005807720651312
AsPC,AsPC963,20,18,0,1,AsO9PNC50H99,964.635165372,965.6385609679658,1.7294421170182979
AsPC,AsPC991,22,18,0,1,AsO9PNC52H103,992.666465512,993.6698624756018,1.6637110120225762
AsPC,AsPC1019,24,18,0,1,AsO9PNC54H107,1020.697765652,1021.7011638830846,1.6027934571745228
AsPC,AsPC821,10,18,1,1,AsO9PNC40H77,822.463014602,823.4663994696829,2.1565798087290964
AsPC,AsPC849,12,18,1,1,AsO9PNC42H81,850.494314742,851.4977018029668,2.0553211352193723
AsPC,AsPC877,14,18,1,1,AsO9PNC44H85,878.525614882,879.5290039395237,1.9631448819461763
AsPC,AsPC905,16,18,1,1,AsO9PNC46H89,906.556915022,907.5603059046857,1.878881524598267
AsPC,AsPC933,18,18,1,1,AsO9PNC48H93,934.588215162,935.5916077196144,1.8015540711460953
AsPC,AsPC961,20,18,1,1,AsO9PNC50H97,962.619515302,963.622909402126,1.730340008568305
AsPC,AsPC989,22,18,1,1,AsO9PNC52H101,990.650815442,991.654210967326,1.6645419316830392
AsPC,AsPC1017,24,18,1,1,AsO9PNC54H105,1018.682115582,1019.6855124281071,1.603564627718144
AsPC,AsPC819,10,18,2,1,AsO9PNC40H75,820.447364532,821.4507475272148,2.157976172536091
AsPC,AsPC847,12,18,2,1,AsO9PNC42H79,848.478664672,849.4820499498252,2.056589410965582
AsPC,AsPC875,14,18,2,1,AsO9PNC44H83,876.509964812,877.5133521675756,1.964301918278866
AsPC,AsPC903,16,18,2,1,AsO9PNC46H87,904.541264952,905.5446542068603,1.879941339685669
AsPC,AsPC931,18,18,2,1,AsO9PNC48H91,932.572565092,933.5759560897261,1.8025284230245342
AsPC,AsPC959,20,18,2,1,AsO9PNC50H95,960.603865232,961.6072578347321,1.7312388329370654
AsPC,AsPC987,22,18,2,1,AsO9PNC52H99,988.635165372,989.6385594576128,1.6653736817431029
AsPC,AsPC1015,24,18,2,1,AsO9PNC54H103,1016.666465512,1017.6698609717963,1.6043365407033794
AsPC,AsPC817,10,18,3,1,AsO9PNC40H73,818.431714462,819.4350955823204,2.159374345777809
AsPC,AsPC845,12,18,3,1,AsO9PNC42H77,846.463014602,847.4663980944814,2.0578592529065087
AsPC,AsPC873,14,18,3,1,AsO9PNC44H81,874.494314742,875.49770039362,1.9654603192816564
AsPC,AsPC901,16,18,3,1,AsO9PNC46H85,902.525614882,903.5290025071974,1.8810023510613179
AsPC,AsPC929,18,18,3,1,AsO9PNC48H89,930.556915022,931.5603044581496,1.8035038294095553
AsPC,AsPC957,20,18,3,1,AsO9PNC50H93,958.588215162,959.5916062657818,1.7321385915789924
AsPC,AsPC985,22,18,3,1,AsO9PNC52H97,986.619515302,987.6229079464601,1.666206263448209
AsPC,AsPC1013,24,18,3,1,AsO9PNC54H101,1014.650815442,1015.6542095141501,1.6051091972029217
AsPC,AsPC815,10,18,4,1,AsO9PNC40H71,816.416064392,817.4194436349949,2.160774331973582
AsPC,AsPC843,12,18,4,1,AsO9PNC42H75,844.447364532,845.45074623693165,2.0591306639450875
AsPC,AsPC871,14,18,4,1,AsO9PNC44H79,872.478664672,873.4820486176535,1.9666200873703177
AsPC,AsPC899,16,18,4,1,AsO9PNC46H83,900.509964812,901.5133508056941,1.8820645607518582
AsPC,AsPC927,18,18,4,1,AsO9PNC48H87,928.541264952,929.5446528248822,1.8044802920139678
AsPC,AsPC955,20,18,4,1,AsO9PNC50H91,956.572565092,957.5759546952727,1.7330392859515245
AsPC,AsPC983,22,18,4,1,AsO9PNC52H95,984.603865232,985.6072564338657,1.6670396780462924
AsPC,AsPC1011,24,18,4,1,AsO9PNC54H99,1012.635165372,1013.6385580551666,1.6058825982915297
AsPC,AsPC813,10,18,5,1,AsO9PNC40H69,814.400414322,815.4037916852335,2.162176134651873
AsPC,AsPC841,12,18,5,1,AsO9PNC42H73,842.431714462,843.4350943771716,2.0604036469914324
AsPC,AsPC869,14,18,5,1,AsO9PNC44H77,870.463014602,871.4663968396725,1.9677812249663282
AsPC,AsPC897,16,18,5,1,AsO9PNC46H81,898.494314742,899.497699102347,1.8831279707885182
AsPC,AsPC925,18,18,5,1,AsO9PNC48H85,926.525614882,927.5290011899209,1.8054578125542946
AsPC,AsPC953,20,18,5,1,AsO9PNC50H89,954.556915022,955.5603031232022,1.7339409175151304
AsPC,AsPC981,22,18,5,1,AsO9PNC52H93,982.588215162,983.5916049198274,1.6678739267877838
AsPC,AsPC1009,24,18,5,1,AsO9PNC54H97,1010.619515302,1011.622906594844,1.6066567450460314
AsPC,AsPC811,10,18,6,1,AsO9PNC40H67,812.384764252,813.3881397330316,2.163579757350305
AsPC,AsPC839,12,18,6,1,AsO9PNC42H71,840.416064392,841.4194425151974,2.0616782049628557
AsPC,AsPC867,14,18,6,1,AsO9PNC44H75,868.447364532,869.4507450596735,1.968943734496885
AsPC,AsPC895,16,18,6,1,AsO9PNC46H79,896.478664672,897.4820473971532,1.884192583207118
AsPC,AsPC923,18,18,6,1,AsO9PNC48H83,924.509964812,925.5133495532633,1.8064363927507763
AsPC,AsPC951,20,18,6,1,AsO9PNC50H87,952.541264952,953.544651549568,1.7348434877333232
AsPC,AsPC979,22,18,6,1,AsO9PNC52H91,980.572565092,981.5759534043432,1.6687090109256197
AsPC,AsPC1007,24,18,6,1,AsO9PNC54H95,1008.603865232,1009.6072551331804,1.6074316385453373
AsPC,AsPC851,10,20,0,1,AsO9PNC42H83,852.509964812,853.5133536539106,2.0540544227721003
AsPC,AsPC879,12,20,0,1,AsO9PNC44H87,880.541264952,881.5446557094681,1.9619892078735042
AsPC,AsPC907,14,20,0,1,AsO9PNC46H91,908.572565092,909.5759576006767,1.8778229037770324
AsPC,AsPC935,16,20,0,1,AsO9PNC48H95,936.603865232,937.6072593478173,1.8005807720651312
AsPC,AsPC963,18,20,0,1,AsO9PNC50H99,964.635165372,965.6385609679658,1.7294421170182979
AsPC,AsPC991,20,20,0,1,AsO9PNC52H103,992.666465512,993.6698624756018,1.6637110120225762
AsPC,AsPC1019,22,20,0,1,AsO9PNC54H107,1020.697765652,1021.7011638830846,1.6027934571745228
AsPC,AsPC1047,24,20,0,1,AsO9PNC56H111,1048.729065792,1049.732465201027,1.5461793779384956
AsPC,AsPC849,10,20,1,1,AsO9PNC42H81,850.494314742,851.4977018029668,2.0553211352193723
AsPC,AsPC877,12,20,1,1,AsO9PNC44H85,878.525614882,879.5290039395237,1.9631448819461763
AsPC,AsPC905,14,20,1,1,AsO9PNC46H89,906.556915022,907.5603059046857,1.878881524598267
AsPC,AsPC933,16,20,1,1,AsO9PNC48H93,934.588215162,935.5916077196144,1.8015540711460953
AsPC,AsPC961,18,20,1,1,AsO9PNC50H97,962.619515302,963.622909402126,1.730340008568305
AsPC,AsPC989,20,20,1,1,AsO9PNC52H101,990.650815442,991.654210967326,1.6645419316830392
AsPC,AsPC1017,22,20,1,1,AsO9PNC54H105,1018.682115582,1019.6855124281071,1.603564627718144
AsPC,AsPC1045,24,20,1,1,AsO9PNC56H109,1046.713415722,1047.7168137955393,1.546897019666236
AsPC,AsPC847,10,20,2,1,AsO9PNC42H79,848.478664672,849.4820499498252,2.056589410965582
AsPC,AsPC875,12,20,2,1,AsO9PNC44H83,876.509964812,877.5133521675756,1.964301918278866
AsPC,AsPC903,14,20,2,1,AsO9PNC46H87,904.541264952,905.5446542068603,1.879941339685669
AsPC,AsPC931,16,20,2,1,AsO9PNC48H91,932.572565092,933.5759560897261,1.8025284230245342
AsPC,AsPC959,18,20,2,1,AsO9PNC50H95,960.603865232,961.6072578347321,1.7312388329370654
AsPC,AsPC987,20,20,2,1,AsO9PNC52H99,988.635165372,989.6385594576128,1.6653736817431029
AsPC,AsPC1015,22,20,2,1,AsO9PNC54H103,1016.666465512,1017.6698609717963,1.6043365407033794
AsPC,AsPC1043,24,20,2,1,AsO9PNC56H107,1044.697765652,1045.7011623888113,1.5476153278739504
AsPC,AsPC845,10,20,3,1,AsO9PNC42H77,846.463014602,847.4663980944814,2.0578592529065087
AsPC,AsPC873,12,20,3,1,AsO9PNC44H81,874.494314742,875.49770039362,1.9654603192816564
AsPC,AsPC901,14,20,3,1,AsO9PNC46H85,902.525614882,903.5290025071974,1.8810023510613179
AsPC,AsPC929,16,20,3,1,AsO9PNC48H89,930.556915022,931.5603044581496,1.8035038294095553
AsPC,AsPC957,18,20,3,1,AsO9PNC50H93,958.588215162,959.5916062657818,1.7321385915789924
AsPC,AsPC985,20,20,3,1,AsO9PNC52H97,986.619515302,987.6229079464601,1.666206263448209
AsPC,AsPC1013,22,20,3,1,AsO9PNC54H101,1014.650815442,1015.6542095141501,1.6051091972029217
AsPC,AsPC1041,24,20,3,1,AsO9PNC56H105,1042.682115582,1043.6855109808414,1.5483343034905197
AsPC,AsPC843,10,20,4,1,AsO9PNC42H75,844.447364532,845.45074623693165,2.0591306639450875
AsPC,AsPC871,12,20,4,1,AsO9PNC44H79,872.478664672,873.4820486176535,1.9666200873703177
AsPC,AsPC899,14,20,4,1,AsO9PNC46H83,900.509964812,901.5133508056941,1.8820645607518582
AsPC,AsPC927,16,20,4,1,AsO9PNC48H87,928.541264952,929.5446528248822,1.8044802920139678
AsPC,AsPC955,18,20,4,1,AsO9PNC50H91,956.572565092,957.5759546952727,1.7330392859515245
AsPC,AsPC983,20,20,4,1,AsO9PNC52H95,984.603865232,985.6072564338657,1.6670396780462924
AsPC,AsPC1011,22,20,4,1,AsO9PNC54H99,1012.635165372,1013.6385580551666,1.6058825982915297
AsPC,AsPC1039,24,20,4,1,AsO9PNC56H103,1040.666465512,1041.6698595716277,1.5490539474465495
AsPC,AsPC841,10,20,5,1,AsO9PNC42H73,842.431714462,843.4350943771716,2.0604036469914324
AsPC,AsPC869,12,20,5,1,AsO9PNC44H77,870.463014602,871.4663968396725,1.9677812249663282
AsPC,AsPC897,14,20,5,1,AsO9PNC46H81,898.494314742,899.497699102347,1.8831279707885182
AsPC,AsPC925,16,20,5,1,AsO9PNC48H85,926.525614882,927.5290011899209,1.8054578125542946
AsPC,AsPC953,18,20,5,1,AsO9PNC50H89,954.556915022,955.5603031232022,1.7339409175151304
AsPC,AsPC981,20,20,5,1,AsO9PNC52H93,982.588215162,983.5916049198274,1.6678739267877838
AsPC,AsPC1009,22,20,5,1,AsO9PNC54H97,1010.619515302,1011.622906594844,1.6066567450460314
AsPC,AsPC1037,24,20,5,1,AsO9PNC56H101,1038.650815442,1039.6542081611685,1.5497742606743785
AsPC,AsPC839,10,20,6,1,AsO9PNC42H71,840.416064392,841.4194425151974,2.0616782049628557
AsPC,AsPC867,12,20,6,1,AsO9PNC44H75,868.447364532,869.4507450596735,1.968943734496885
AsPC,AsPC895,14,20,6,1,AsO9PNC46H79,896.478664672,897.4820473971532,1.884192583207118
AsPC,AsPC923,16,20,6,1,AsO9PNC48H83,924.509964812,925.5133495532633,1.8064363927507763
AsPC,AsPC951,18,20,6,1,AsO9PNC50H87,952.541264952,953.544651549568,1.7348434877333232
AsPC,AsPC979,20,20,6,1,AsO9PNC52H91,980.572565092,981.5759534043432,1.6687090109256197
AsPC,AsPC1007,22,20,6,1,AsO9PNC54H95,1008.603865232,1009.6072551331804,1.6074316385453373
AsPC,AsPC1035,24,20,6,1,AsO9PNC56H99,1036.635165372,1037.6385567494622,1.5504952441080784
AsPC,AsPC879,10,22,0,1,AsO9PNC44H87,880.541264952,881.5446557094681,1.9619892078735042
AsPC,AsPC907,12,22,0,1,AsO9PNC46H91,908.572565092,909.5759576006767,1.8778229037770324
AsPC,AsPC935,14,22,0,1,AsO9PNC48H95,936.603865232,937.6072593478173,1.8005807720651312
AsPC,AsPC963,16,22,0,1,AsO9PNC50H99,964.635165372,965.6385609679658,1.7294421170182979
AsPC,AsPC991,18,22,0,1,AsO9PNC52H103,992.666465512,993.6698624756018,1.6637110120225762
AsPC,AsPC1019,20,22,0,1,AsO9PNC54H107,1020.697765652,1021.7011638830846,1.6027934571745228
AsPC,AsPC1047,22,22,0,1,AsO9PNC56H111,1048.729065792,1049.732465201027,1.5461793779384956
AsPC,AsPC1075,24,22,0,1,AsO9PNC58H115,1076.760365932,1077.7637664385936,1.4934283087194973
AsPC,AsPC877,10,22,1,1,AsO9PNC44H85,878.525614882,879.5290039395237,1.9631448819461763
AsPC,AsPC905,12,22,1,1,AsO9PNC46H89,906.556915022,907.5603059046857,1.878881524598267
AsPC,AsPC933,14,22,1,1,AsO9PNC48H93,934.588215162,935.5916077196144,1.8015540711460953
AsPC,AsPC961,16,22,1,1,AsO9PNC50H97,962.619515302,963.622909402126,1.730340008568305
AsPC,AsPC989,18,22,1,1,AsO9PNC52H101,990.650815442,991.654210967326,1.6645419316830392
AsPC,AsPC1017,20,22,1,1,AsO9PNC54H105,1018.682115582,1019.6855124281071,1.603564627718144
AsPC,AsPC1045,22,22,1,1,AsO9PNC56H109,1046.713415722,1047.7168137955393,1.546897019666236
AsPC,AsPC1073,24,22,1,1,AsO9PNC58H113,1074.744715862,1075.7481150791814,1.4940978075328493
AsPC,AsPC875,10,22,2,1,AsO9PNC44H83,876.509964812,877.5133521675756,1.964301918278866
AsPC,AsPC903,12,22,2,1,AsO9PNC46H87,904.541264952,905.5446542068603,1.879941339685669
AsPC,AsPC931,14,22,2,1,AsO9PNC48H91,932.572565092,933.5759560897261,1.8025284230245342
AsPC,AsPC959,16,22,2,1,AsO9PNC50H95,960.603865232,961.6072578347321,1.7312388329370654
AsPC,AsPC987,18,22,2,1,AsO9PNC52H99,988.635165372,989.6385594576128,1.6653736817431029
AsPC,AsPC1015,20,22,2,1,AsO9PNC54H103,1016.666465512,1017.6698609717963,1.6043365407033794
AsPC,AsPC1043,22,22,2,1,AsO9PNC56H107,1044.697765652,1045.7011623888113,1.5476153278739504
AsPC,AsPC1071,24,22,2,1,AsO9PNC58H111,1072.729065792,1073.7324637186123,1.4947679068834856
AsPC,AsPC873,10,22,3,1,AsO9PNC44H81,874.494314742,875.49770039362,1.9654603192816564
AsPC,AsPC901,12,22,3,1,AsO9PNC46H85,902.525614882,903.5290025071974,1.8810023510613179
AsPC,AsPC929,14,22,3,1,AsO9PNC48H89,930.556915022,931.5603044581496,1.8035038294095553
AsPC,AsPC957,16,22,3,1,AsO9PNC50H93,958.588215162,959.5916062657818,1.7321385915789924
AsPC,AsPC985,18,22,3,1,AsO9PNC52H97,986.619515302,987.6229079464601,1.666206263448209
AsPC,AsPC1013,20,22,3,1,AsO9PNC54H101,1014.650815442,1015.6542095141501,1.6051091972029217
AsPC,AsPC1041,22,22,3,1,AsO9PNC56H105,1042.682115582,1043.6855109808414,1.5483343034905197
AsPC,AsPC1069,24,22,3,1,AsO9PNC58H109,1070.713415722,1071.7168123568854,1.495438607579787
AsPC,AsPC871,10,22,4,1,AsO9PNC44H79,872.478664672,873.4820486176535,1.9666200873703177
AsPC,AsPC899,12,22,4,1,AsO9PNC46H83,900.509964812,901.5133508056941,1.8820645607518582
AsPC,AsPC927,14,22,4,1,AsO9PNC48H87,928.541264952,929.5446528248822,1.8044802920139678
AsPC,AsPC955,16,22,4,1,AsO9PNC50H91,956.572565092,957.5759546952727,1.7330392859515245
AsPC,AsPC983,18,22,4,1,AsO9PNC52H95,984.603865232,985.6072564338657,1.6670396780462924
AsPC,AsPC1011,20,22,4,1,AsO9PNC54H99,1012.635165372,1013.6385580551666,1.6058825982915297
AsPC,AsPC1039,22,22,4,1,AsO9PNC56H103,1040.666465512,1041.6698595716277,1.5490539474465495
AsPC,AsPC1067,24,22,4,1,AsO9PNC58H107,1068.697765652,1069.7011609939984,1.4961099104315871
AsPC,AsPC869,10,22,5,1,AsO9PNC44H77,870.463014602,871.4663968396725,1.9677812249663282
AsPC,AsPC897,12,22,5,1,AsO9PNC46H81,898.494314742,899.497699102347,1.8831279707885182
AsPC,AsPC925,14,22,5,1,AsO9PNC48H85,926.525614882,927.5290011899209,1.8054578125542946
AsPC,AsPC953,16,22,5,1,AsO9PNC50H89,954.556915022,955.5603031232022,1.7339409175151304
AsPC,AsPC981,18,22,5,1,AsO9PNC52H93,982.588215162,983.5916049198274,1.6678739267877838
AsPC,AsPC1009,20,22,5,1,AsO9PNC54H97,1010.619515302,1011.622906594844,1.6066567450460314
AsPC,AsPC1037,22,22,5,1,AsO9PNC56H101,1038.650815442,1039.6542081611685,1.5497742606743785
AsPC,AsPC1065,24,22,5,1,AsO9PNC58H105,1066.682115582,1067.6855096299505,1.496781816250174
AsPC,AsPC867,10,22,6,1,AsO9PNC44H75,868.447364532,869.4507450596735,1.968943734496885
AsPC,AsPC895,12,22,6,1,AsO9PNC46H79,896.478664672,897.4820473971532,1.884192583207118
AsPC,AsPC923,14,22,6,1,AsO9PNC48H83,924.509964812,925.5133495532633,1.8064363927507763
AsPC,AsPC951,16,22,6,1,AsO9PNC50H87,952.541264952,953.544651549568,1.7348434877333232
AsPC,AsPC979,18,22,6,1,AsO9PNC52H91,980.572565092,981.5759534043432,1.6687090109256197
AsPC,AsPC1007,20,22,6,1,AsO9PNC54H95,1008.603865232,1009.6072551331804,1.6074316385453373
AsPC,AsPC1035,22,22,6,1,AsO9PNC56H99,1036.635165372,1037.6385567494622,1.5504952441080784
